ID, date, timestamp, condition, elbow_comp, trunk_comp, shoulder_comp, pose_knn, pose_1, pose_2, cal_elbow, cal_trunk, cal_shoulder, block_n, rep_counter, rep_n, rep_ms, rep_error_ms, rep_optimum_ms, error_score, is_in_error, blocktime_ms, condition_ms, feedback_bool, affected_arm, neck_x_raw, neck_y_raw, neck_z_raw, neck_quart_w_raw, neck_quart_x_raw, neck_quart_y_raw, neck_quart_z_raw, left_shoulder_x_raw, left_shoulder_y_raw, left_shoulder_z_raw, left_shoulder_quart_w_raw, left_shoulder_quart_x_raw, left_shoulder_quart_y_raw, left_shoulder_quart_z_raw, right_shoulder_x_raw, right_shoulder_y_raw, right_shoulder_z_raw, right_shoulder_quart_w_raw, right_shoulder_quart_x_raw, right_shoulder_quart_y_raw, right_shoulder_quart_z_raw, left_elbow_x_raw, left_elbow_y_raw, left_elbow_z_raw, left_elbow_quart_w_raw, left_elbow_quart_x_raw, left_elbow_quart_y_raw, left_elbow_quart_z_raw, right_elbow_x_raw, right_elbow_y_raw, right_elbow_z_raw, right_elbow_quart_w_raw, right_elbow_quart_x_raw, right_elbow_quart_y_raw, right_elbow_quart_z_raw, left_wrist_x_raw, left_wrist_y_raw, left_wrist_z_raw, left_wrist_quart_w_raw, left_wrist_quart_x_raw, left_wrist_quart_y_raw, left_wrist_quart_z_raw, right_wrist_x_raw, right_wrist_y_raw, right_wrist_z_raw, right_wrist_quart_w_raw, right_wrist_quart_x_raw, right_wrist_quart_y_raw, right_wrist_quart_z_raw
test, 27/11/2020, Experimental, 0, 0.5112834, 0.1242248, 1.174722, 1.044176, -0.2283603, 0.07970379, 0.9701956, -0.01481365
test, 27/11/2020, Experimental, 0, 0.5337131, 0.1242266, 1.17472, 1.044168, -0.2283535, 0.07970567, 0.9701968, -0.01482721
test, 27/11/2020, Experimental, 0, 0.55354, 0.1242266, 1.17472, 1.044168, -0.2283535, 0.07970567, 0.9701968, -0.01482721
test, 27/11/2020, Experimental, 0, 0.5718517, 0.1242266, 1.17472, 1.044168, -0.2283535, 0.07970567, 0.9701968, -0.01482721
test, 27/11/2020, Experimental, 0, 0.5934365, 0.1242266, 1.17472, 1.044168, -0.2283535, 0.07970567, 0.9701968, -0.01482721
test, 27/11/2020, Experimental, 0, 0.6134353, 0.1242274, 1.174718, 1.044163, -0.2283521, 0.079706, 0.970197, -0.01483658
test, 27/11/2020, Experimental, 0, 0.6350046, 0.1242274, 1.174718, 1.044163, -0.2283521, 0.079706, 0.970197, -0.01483658
test, 27/11/2020, Experimental, 0, 0.6506013, 0.1242274, 1.174718, 1.044163, -0.2283521, 0.079706, 0.970197, -0.01483658
test, 27/11/2020, Experimental, 0, 0.6747142, 0.1242274, 1.174718, 1.044163, -0.2283521, 0.079706, 0.970197, -0.01483658
test, 27/11/2020, Experimental, 0, 0.6909839, 0.1242276, 1.174718, 1.044162, -0.2283521, 0.079706, 0.970197, -0.01483658
test, 27/11/2020, Experimental, 0, 0.7122965, 0.1242276, 1.174718, 1.044162, -0.2283521, 0.079706, 0.970197, -0.01483658
test, 27/11/2020, Experimental, 0, 0.7334163, 0.1242276, 1.174718, 1.044162, -0.2283521, 0.079706, 0.970197, -0.01483658
test, 27/11/2020, Experimental, 0, 0.7522127, 0.1242276, 1.174718, 1.044162, -0.2283521, 0.079706, 0.970197, -0.01483658
test, 27/11/2020, Experimental, 0, 0.7716498, 0.1242275, 1.174718, 1.044162, -0.2283526, 0.07970599, 0.9701969, -0.01483741
test, 27/11/2020, Experimental, 0, 0.792244, 0.1242275, 1.174718, 1.044162, -0.2283526, 0.07970599, 0.9701969, -0.01483741
test, 27/11/2020, Experimental, 0, 0.8119499, 0.1242275, 1.174718, 1.044162, -0.2283526, 0.07970599, 0.9701969, -0.01483741
test, 27/11/2020, Experimental, 0, 0.835673, 0.1242275, 1.174718, 1.044162, -0.2283526, 0.07970599, 0.9701969, -0.01483741
test, 27/11/2020, Experimental, 0, 0.8541946, 0.1243468, 1.174667, 1.043796, -0.227945, 0.08154853, 0.9701137, -0.01644482
test, 27/11/2020, Experimental, 0, 0.8747941, 0.1243468, 1.174667, 1.043796, -0.227945, 0.08154853, 0.9701137, -0.01644482
test, 27/11/2020, Experimental, 0, 0.8949735, 0.1243468, 1.174667, 1.043796, -0.227945, 0.08154853, 0.9701137, -0.01644482
test, 27/11/2020, Experimental, 0, 0.9122429, 0.1243468, 1.174667, 1.043796, -0.227945, 0.08154853, 0.9701137, -0.01644482
